file_name,topic,topic_score,topic_keywords
revl-n172-SP_CK_SP_Riga_committee-unk-[…1936-03-18].txt,2,0.20317169690509976,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n060-LKP_Riga_committee-4000-[…1934-08-31].txt,1,0.0730386419950241,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n044-LKP_CK-1000-[…1934-07-17].txt,1,0.2897177501230907,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n070-LKP_Riga_committee-1500-[…1934-09-03].txt,1,0.12369381579088207,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n142-LKP_Karpatu_district_committee-1000-[…1935-05-15].txt,1,0.1486648282366152,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n015-LKJS_CK-3000-1934-02.txt,4,0.39336076209380744,"jaunatnes, darba, skolu, jaunatne, jaunatnei, skolnieku, strādnieku, jaunatni, darba jaunatnes, skolas, latvijas, jaunieši, cīņas, skolās, padomju"
revl-n171-LKP_Daugavpils_city_committee-3000-1936-03.txt,0,0.1581721196200816,"sprs, kara, latvijas, padomju, tautas, tautu, karu, darbaļaužu, pasaules, vācijas, vācu, miera, karš, visu, baltijas"
revl-n138-LKP_CK_Womens_center-5000-1935-05-07.txt,3,0.49052543807872123,"sievietes, darba sievietes, mātes, sieviešu, darba, sievietes mātes, bērnu, daudz, sievietēm, sieviete, ģimenes, buržuju, vienādu, martā, vīrieti"
revl-n066-LKP_CK-10000-1934-09-21.txt,0,0.25573243807426727,"sprs, kara, latvijas, padomju, tautas, tautu, karu, darbaļaužu, pasaules, vācijas, vācu, miera, karš, visu, baltijas"
revl-n195-SP_Daugavpils_city_committee-200-1936-11.txt,2,0.2508586193654562,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n118-LKJS_III_district_committee-50-1935-02.txt,1,0.23614471245048632,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n049-LKP_CK-3000-[…1934-07-30].txt,1,0.1609706397316724,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n123-SP_CK_SP_Riga_committee-2000-[…1935-03-08].txt,3,0.45315521110591983,"sievietes, darba sievietes, mātes, sieviešu, darba, sievietes mātes, bērnu, daudz, sievietēm, sieviete, ģimenes, buržuju, vienādu, martā, vīrieti"
revl-n055-United_antifascist_committee-unk-1934-07.txt,1,0.1534588747559452,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n158-LKJS_CK_LSJS_CK-5000-1935-09.txt,4,0.2528561628848522,"jaunatnes, darba, skolu, jaunatne, jaunatnei, skolnieku, strādnieku, jaunatni, darba jaunatnes, skolas, latvijas, jaunieši, cīņas, skolās, padomju"
revl-n045-LKP_Riga_committee-2000-[…1934-07-17].txt,1,0.25108258092413077,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n024-LKJS_CK-6000-[…1934-04-19].txt,0,0.17365379234171507,"sprs, kara, latvijas, padomju, tautas, tautu, karu, darbaļaužu, pasaules, vācijas, vācu, miera, karš, visu, baltijas"
revl-n041-LKP_United_antifascist_committee-unk-[…1934-06-15].txt,1,0.13325686036829962,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n151-LKJS_Riga_org_IV_district_committee-1000-[…1935-07-28].txt,1,0.2871520683974348,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n153-SP_CK-3000-[…1935-07-28].txt,2,0.1410415746990088,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n016-LKP_CK-4000-[…1934-03-02].txt,1,0.2314666581972097,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n183-SP_CK-3000-1936-06.txt,2,0.23219264410097887,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n083-LKJS_Riga_org_IV_district_committee_LSJS_Riga_org_I_district_committee-1000-[…1934-11-07].txt,4,0.20901213412935313,"jaunatnes, darba, skolu, jaunatne, jaunatnei, skolnieku, strādnieku, jaunatni, darba jaunatnes, skolas, latvijas, jaunieši, cīņas, skolās, padomju"
revl-n121-LKP_CK_Womens_center-3000-[…1935-03-08].txt,3,0.5650611265878825,"sievietes, darba sievietes, mātes, sieviešu, darba, sievietes mātes, bērnu, daudz, sievietēm, sieviete, ģimenes, buržuju, vienādu, martā, vīrieti"
revl-n181-LKJS_CK_LSJS_CK-unk-[…1936-05-15].txt,4,0.30294330633067207,"jaunatnes, darba, skolu, jaunatne, jaunatnei, skolnieku, strādnieku, jaunatni, darba jaunatnes, skolas, latvijas, jaunieši, cīņas, skolās, padomju"
revl-n040-LKP_Riga_committee-unk-[…1934-06-08].txt,1,0.24966493775291917,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n063-LKJS_Riga_org_IV_district_X_cell-50-1934-08-25.txt,1,0.23139503156327593,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n117-LKP_CK-3000-1935-02.txt,1,0.32417193723638027,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n168-LKP_Riga_committee-2000-[…1936-02-27].txt,0,0.2288705201817384,"sprs, kara, latvijas, padomju, tautas, tautu, karu, darbaļaužu, pasaules, vācijas, vācu, miera, karš, visu, baltijas"
revl-n164a-LKP_CK_LKJS_CK_LSSZP_CK_LSJS_CK-6000-[…1935-11-17].txt,0,0.15086605528400673,"sprs, kara, latvijas, padomju, tautas, tautu, karu, darbaļaužu, pasaules, vācijas, vācu, miera, karš, visu, baltijas"
revl-n175-LKP_Riga_committee-10000-[…1936-04-27].txt,0,0.2333345497188933,"sprs, kara, latvijas, padomju, tautas, tautu, karu, darbaļaužu, pasaules, vācijas, vācu, miera, karš, visu, baltijas"
revl-n134-LKJS_Daugavpils_committee-500-[…1935-04-15].txt,1,0.18964260709520092,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n017-LKP_CK_Womens_center-5000-[…1934-03-08].txt,3,0.5897081619540123,"sievietes, darba sievietes, mātes, sieviešu, darba, sievietes mātes, bērnu, daudz, sievietēm, sieviete, ģimenes, buržuju, vienādu, martā, vīrieti"
revl-n019-LKJS_CK-3500-1934-03-16.txt,1,0.18181045016163566,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n190a-LKP_CK_LSSZP_CK-5000-1936-09.txt,2,0.18182292419463533,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n085-LKJS_Riga_committee-2000-1934-11-12.txt,1,0.11778312650912345,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n140-LKP_Riga_committee-2000-[…1935-05-15].txt,1,0.31768945175143865,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n018-SP_CK-unk-[…1934-03-08].txt,3,0.41391386229643573,"sievietes, darba sievietes, mātes, sieviešu, darba, sievietes mātes, bērnu, daudz, sievietēm, sieviete, ģimenes, buržuju, vienādu, martā, vīrieti"
revl-n097-LKP_Riga_committee_Left_trade_union_AllLatvia_center-2000-[1935-01-07…].txt,1,0.34769080054847545,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n051-LKP_Riga_committee-3000-1934-07.txt,0,0.13435259901902039,"sprs, kara, latvijas, padomju, tautas, tautu, karu, darbaļaužu, pasaules, vācijas, vācu, miera, karš, visu, baltijas"
revl-n036-LKP_CK_LKJS_CK-5000-1934-05-17.txt,5,0.16332375963192314,"nāves, latvijas, protesta, ulmaņa, bendes, murinam, nāves sodu, sodu, strādnieku, nost, atcelt nāves, tiesas, jaunieti, režīmu, kara tiesas"
revl-n159-SP_CK-8000-1935-09.txt,2,0.26864371254129865,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n116-LKP_Riga_committee_LSSZP_Riga_committee-300-[…1935-02-16].txt,1,0.1597798270279146,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n059-LKP_Riga_committee-1000-1934-08-21.txt,5,0.19436462212019204,"nāves, latvijas, protesta, ulmaņa, bendes, murinam, nāves sodu, sodu, strādnieku, nost, atcelt nāves, tiesas, jaunieti, režīmu, kara tiesas"
revl-n080-LKJS_Benes_district_committee-300-1934-10.txt,1,0.20448599945859722,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n071-LKP_Riga_org_X-100-1934-09.txt,1,0.2734127938052961,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n001-LKP_LKJS_Vidienas_org-5000-[1934-01-11…].txt,1,0.08825804052032848,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n146-LKJS_Riga_org_IV_district_committee-unk-1935-07-25.txt,5,0.2628219987189488,"nāves, latvijas, protesta, ulmaņa, bendes, murinam, nāves sodu, sodu, strādnieku, nost, atcelt nāves, tiesas, jaunieti, režīmu, kara tiesas"
revl-n079-SP_CK_SP_Riga_committee-unk-[…1934-10-30].txt,2,0.20945185449632717,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n143-SP_CK-4000-[…1935-05-15].txt,2,0.21818363090884385,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n165-SP_Riga_committee-2000-[…1935-11-17].txt,2,0.20629308751687908,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n042-LKJS_Riga_org_IV_district_X_cell-unk-1934-07-10.txt,1,0.21646459269106808,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n102-LKP_CK_LSSZP_CK-2000-1935-01.txt,0,0.1525773986480803,"sprs, kara, latvijas, padomju, tautas, tautu, karu, darbaļaužu, pasaules, vācijas, vācu, miera, karš, visu, baltijas"
revl-n133-LKJS_Daugavpils_committee-1000-1935-04.txt,4,0.25812221989881917,"jaunatnes, darba, skolu, jaunatne, jaunatnei, skolnieku, strādnieku, jaunatni, darba jaunatnes, skolas, latvijas, jaunieši, cīņas, skolās, padomju"
revl-n150-LKP_Riga_committee-6000-[…1935-07-28].txt,1,0.26077489132044984,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n162-LKP_CK_LSSZP_CK-10000-1935-10.txt,0,0.2659492290917652,"sprs, kara, latvijas, padomju, tautas, tautu, karu, darbaļaužu, pasaules, vācijas, vācu, miera, karš, visu, baltijas"
revl-n155-LKJS_Bauska_district_committee-unk-[…1935-08-01].txt,0,0.2173214307381298,"sprs, kara, latvijas, padomju, tautas, tautu, karu, darbaļaužu, pasaules, vācijas, vācu, miera, karš, visu, baltijas"
revl-n149-LKP_Riga_committee-5000-[…1935-07-28].txt,0,0.22542165503586378,"sprs, kara, latvijas, padomju, tautas, tautu, karu, darbaļaužu, pasaules, vācijas, vācu, miera, karš, visu, baltijas"
revl-n139-LKP_CK_LKJS_CK_LSSZP_CK_LSJS_CK-4000-[…1935-05-15].txt,4,0.14952645569916978,"jaunatnes, darba, skolu, jaunatne, jaunatnei, skolnieku, strādnieku, jaunatni, darba jaunatnes, skolas, latvijas, jaunieši, cīņas, skolās, padomju"
revl-n173a-LKJS_CK_LSJS_CK-10000-[…1936-04-18].txt,4,0.3301024902027766,"jaunatnes, darba, skolu, jaunatne, jaunatnei, skolnieku, strādnieku, jaunatni, darba jaunatnes, skolas, latvijas, jaunieši, cīņas, skolās, padomju"
revl-n007-SP_Riga_committee-unk-1934-01.txt,2,0.2432984156528101,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n058-LKJS_CK-3000-1934-08-16.txt,4,0.3386963338511801,"jaunatnes, darba, skolu, jaunatne, jaunatnei, skolnieku, strādnieku, jaunatni, darba jaunatnes, skolas, latvijas, jaunieši, cīņas, skolās, padomju"
revl-n013-LKJS_Riga_committee-unk-[…1934-02-24].txt,1,0.1734370664817811,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n170-LKP_Daugavpils_city_committee-1000-1936-03.txt,1,0.34627994348885927,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n177-LKP_LKJS_Latgale_regional_committee-5000-1936-04-30.txt,1,0.14997709912465548,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n189-SP_CK_SP_Riga_committee-3000-[...1936-09-09].txt,2,0.27568370154358823,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n037-LKJS_CK-4000-1934-05-23.txt,1,0.16343233306413418,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n192-LDJS_CK-4000-[…1936-10-29].txt,0,0.2599498404094069,"sprs, kara, latvijas, padomju, tautas, tautu, karu, darbaļaužu, pasaules, vācijas, vācu, miera, karš, visu, baltijas"
revl-n184-LDJS-10000-[1936-07-09…].txt,4,0.395258147048614,"jaunatnes, darba, skolu, jaunatne, jaunatnei, skolnieku, strādnieku, jaunatni, darba jaunatnes, skolas, latvijas, jaunieši, cīņas, skolās, padomju"
revl-n069-LKP_Riga_committee_Shoemakers_faction-unk-1934-09.txt,1,0.1701451890592004,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n082-LKP_CK-5000-[…1934-11-07].txt,0,0.11092628100486109,"sprs, kara, latvijas, padomju, tautas, tautu, karu, darbaļaužu, pasaules, vācijas, vācu, miera, karš, visu, baltijas"
revl-n108-LKP_Riga_committee-1000-[…1935-02-05].txt,1,0.19243038143102967,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n011-LKP_Riga_committee-6000-[…1934-02-12].txt,1,0.2617882982449128,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n099-LKP_CK-2000-[…1935-01-20].txt,5,0.3705174617668078,"nāves, latvijas, protesta, ulmaņa, bendes, murinam, nāves sodu, sodu, strādnieku, nost, atcelt nāves, tiesas, jaunieti, režīmu, kara tiesas"
revl-n119-LKP_CK-5000-[1935-03-07…].txt,5,0.4606934090069215,"nāves, latvijas, protesta, ulmaņa, bendes, murinam, nāves sodu, sodu, strādnieku, nost, atcelt nāves, tiesas, jaunieti, režīmu, kara tiesas"
revl-n145-LKJS_Riga_committee-2000-1935-06-15.txt,1,0.26116072831202747,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n092-LKJS_Riga_org_III_district_committee-100-1934-12-24.txt,1,0.23026998674693147,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n174-SP_CK_revolutionary_writers_artists_journalists_union_progressive_intellectuals_doctors_teachers_lawyers_group-3000-[…1936-04-20].txt,2,0.2028758485326616,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n166-SP_CK-4000-[…1935-12-24].txt,2,0.2808325204066422,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
revl-n136-LKJS_Riga_org_IV_district_unit_committee_LSJS_Riga_org_I_district_unit_committee-800-[…1935-04-30].txt,4,0.18805317369708405,"jaunatnes, darba, skolu, jaunatne, jaunatnei, skolnieku, strādnieku, jaunatni, darba jaunatnes, skolas, latvijas, jaunieši, cīņas, skolās, padomju"
revl-n074-LKJS_CK_LSJS_CK-2000-1934-10-15.txt,4,0.2696141065974147,"jaunatnes, darba, skolu, jaunatne, jaunatnei, skolnieku, strādnieku, jaunatni, darba jaunatnes, skolas, latvijas, jaunieši, cīņas, skolās, padomju"
revl-n114-LKP_CK-7000-[1935-02-01..1935-02-15].txt,0,0.2512716721828224,"sprs, kara, latvijas, padomju, tautas, tautu, karu, darbaļaužu, pasaules, vācijas, vācu, miera, karš, visu, baltijas"
revl-n091-LKJS_VEF_cell-100-1934-12-18.txt,1,0.17058855026658135,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n131-LKJS_CK-5000-1935-04.txt,4,0.1415131041115489,"jaunatnes, darba, skolu, jaunatne, jaunatnei, skolnieku, strādnieku, jaunatni, darba jaunatnes, skolas, latvijas, jaunieši, cīņas, skolās, padomju"
revl-n185-LKP_Riga_committee-6000-[…1936-07-22].txt,1,0.18306905371681065,"strādnieku, darba, algas, strādnieki, strādniekiem, arodbiedrību, biedri, valdība, strādniekus, algu, arodbiedrības, mūsu, cīņas, bezdarbnieku, uzlabošanu"
revl-n194a-LKP_Secretariat-10000-1936-11.txt,0,0.13185906303848974,"sprs, kara, latvijas, padomju, tautas, tautu, karu, darbaļaužu, pasaules, vācijas, vācu, miera, karš, visu, baltijas"
revl-n193-LKP_Provisional_Secretariat-10000-1936-10.txt,2,0.14658363355291734,"palīdzības, tautas, darba, sarkanās palīdzības, latvijas, sarkanās, spānijas, fašistu, darba tautas, cietumos, ziemas, tauta, palīdzība, viņu, latvijas sarkanās"
